sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,priors_count.1,jail_time
Female,30,25 - 45,Caucasian,0,0,0,1,(F3),Possession of Cocaine,0,1,10260
Male,41,25 - 45,Native American,0,0,0,5,(F3),Poss Contr Subst W/o Prescript,0,5,31860
Male,50,Greater than 45,African-American,0,0,0,2,(F3),Possession of Cocaine,0,2,54780
Male,52,Greater than 45,African-American,0,0,0,0,(F2),Neglect Child / Bodily Harm,1,0,1260
Male,25,25 - 45,African-American,0,0,1,5,(F3),Poss Meth/Diox/Meth/Amp (MDMA),1,5,18900
Female,46,Greater than 45,African-American,0,0,0,7,(M1),Battery,0,7,77400
Male,22,Less than 25,Caucasian,0,1,2,3,(M1),Battery,0,3,78720
Male,62,Greater than 45,Caucasian,0,0,0,3,(M1),Battery,0,3,47280
Female,75,Greater than 45,African-American,0,0,0,0,(F3),Burglary Structure Unoccup,0,0,69540
Male,57,Greater than 45,Other,0,0,0,10,(F3),Possession of Cocaine,1,10,85800
Male,36,25 - 45,Caucasian,0,0,0,0,(M1),Battery,1,0,78240
Male,24,Less than 25,African-American,0,0,1,2,(F3),Trans/Harm/Material to a Minor,1,2,76620
Male,23,Less than 25,Hispanic,0,0,0,0,(F3),Purchase Cannabis,0,0,82620
Male,37,25 - 45,Hispanic,0,0,0,3,(M1),Felony Battery (Dom Strang),1,3,6300
Male,25,25 - 45,Caucasian,0,2,1,9,(F2),arrest case no charge,0,9,11280
Male,21,Less than 25,African-American,0,0,1,0,(M1),Battery,1,0,420
Male,38,25 - 45,Asian,0,0,0,0,(M1),Battery,0,0,64440
Male,25,25 - 45,Caucasian,0,0,0,2,(F2),Aggravated Battery / Pregnant,0,2,1140
Male,29,25 - 45,African-American,0,0,0,5,(F3),Possession of Cannabis,1,5,900
Male,52,Greater than 45,African-American,0,0,0,0,(M1),Battery,1,0,19980
Male,33,25 - 45,Other,0,0,0,3,(M1),Battery,0,3,13140
Male,29,25 - 45,African-American,0,0,0,5,(F3),Possession Burglary Tools,1,5,17220
Male,59,Greater than 45,African-American,0,0,0,13,(F3),Felony Petit Theft,1,13,26700
Male,22,Less than 25,African-American,1,1,0,5,(F3),arrest case no charge,0,5,63000
Male,40,25 - 45,Caucasian,0,0,0,7,(F3),arrest case no charge,0,7,30120
Male,36,25 - 45,Caucasian,0,0,0,3,(M1),Possess Cannabis/20 Grams Or Less,0,3,16800
Male,39,25 - 45,African-American,0,0,0,2,(F3),Possession of Cannabis,1,2,15600
Male,48,Greater than 45,Hispanic,0,0,0,1,(M1),Driving Under The Influence,0,1,32760
Male,31,25 - 45,Other,0,0,0,3,(M1),Battery,1,3,61320
Male,20,Less than 25,African-American,1,1,0,2,(F3),arrest case no charge,0,2,73020
Male,61,Greater than 45,Asian,0,0,0,1,(M1),Battery,0,1,19740
Male,20,Less than 25,African-American,0,1,1,1,(F3),Burglary Conveyance Unoccup,1,1,14160
Male,50,Greater than 45,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0,57780
Male,27,25 - 45,African-American,0,0,0,7,(F3),Burglary Structure Unoccup,1,7,5580
Male,27,25 - 45,African-American,0,0,0,0,(M2),Battery,0,0,2040
Male,31,25 - 45,Caucasian,0,0,0,4,(F3),Felony Petit Theft,1,4,14640
Female,32,25 - 45,African-American,0,0,0,2,(F3),Uttering a Forged Instrument,0,2,57300
Male,39,25 - 45,African-American,0,0,0,11,(F3),Possession of Cocaine,0,11,2820
Female,24,Less than 25,African-American,0,0,0,2,(M2),Unlaw LicTag/Sticker Attach,0,2,77160
Male,24,Less than 25,African-American,0,0,0,4,(F3),Grand Theft (Motor Vehicle),1,4,2760
Male,30,25 - 45,Caucasian,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1,0,27720
Male,21,Less than 25,African-American,1,1,0,2,(F3),arrest case no charge,0,2,57000
Male,41,25 - 45,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0,18180
Male,67,Greater than 45,African-American,0,0,0,1,(F1),Attempt Murder in the First Degree,0,1,77220
Male,38,25 - 45,Other,0,0,0,1,(F3),Carrying Concealed Firearm,0,1,81300
Male,32,25 - 45,African-American,0,0,0,2,(F3),Possession of Cocaine,1,2,25800
Male,27,25 - 45,Caucasian,0,0,0,5,(F3),Possession of Cocaine,0,5,840
Male,69,Greater than 45,Caucasian,0,0,0,0,(M1),DUI- Enhanced,1,0,72720
Male,25,25 - 45,Caucasian,0,0,0,1,(F3),Possession of Cocaine,0,1,3960
Male,55,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,1,0,17460
Male,28,25 - 45,African-American,1,0,0,7,(F3),Grand Theft in the 3rd Degree,1,7,1500
Male,28,25 - 45,African-American,1,0,0,7,(F3),Grand Theft in the 3rd Degree,1,7,1500
Male,20,Less than 25,Caucasian,0,0,0,2,(F3),Deliver Cannabis,0,2,12420
Male,21,Less than 25,Caucasian,0,0,1,3,(F1),Robbery / Weapon,0,3,17460
Male,27,25 - 45,Caucasian,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1,0,83760
Male,28,25 - 45,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,66420
Female,20,Less than 25,African-American,0,0,0,1,(F3),Battery on Law Enforc Officer,1,1,4800
Male,36,25 - 45,African-American,0,0,0,2,(F3),Driving While License Revoked,1,2,52440
Female,26,25 - 45,African-American,0,0,0,6,(F3),Grand Theft in the 3rd Degree,0,6,20100
Female,39,25 - 45,Hispanic,0,0,2,10,(F3),Battery on a Person Over 65,1,10,59460
Male,25,25 - 45,African-American,0,1,1,10,(F2),Deliver Cocaine,1,10,81300
Female,35,25 - 45,Caucasian,0,0,0,1,(M1),Battery,0,1,54480
Male,31,25 - 45,Caucasian,0,0,1,9,(F3),Burglary Conveyance Unoccup,0,9,74820
Male,32,25 - 45,African-American,0,1,3,12,(M1),Battery,1,12,65100
Male,32,25 - 45,African-American,0,1,3,12,(M1),Battery,1,12,65100
Male,25,25 - 45,Native American,0,0,0,1,(F2),arrest case no charge,0,1,82920
Male,69,Greater than 45,Other,0,0,0,0,(M1),Battery,0,0,74700
Male,21,Less than 25,African-American,0,0,0,0,(M2),Possession Of Alcohol Under 21,0,0,60720
Male,21,Less than 25,Caucasian,0,0,1,1,(M2),Criminal Mischief Damage <$200,0,1,58920
Male,41,25 - 45,Caucasian,0,0,0,1,(F3),arrest case no charge,0,1,6600
Male,21,Less than 25,Hispanic,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,76560
Male,29,25 - 45,Caucasian,0,0,0,1,(F3),arrest case no charge,0,1,7980
Male,38,25 - 45,African-American,0,0,0,0,(F3),Driving While License Revoked,0,0,1260
Male,21,Less than 25,African-American,0,0,0,1,(F3),Tampering With Physical Evidence,1,1,21780
Male,26,25 - 45,African-American,0,0,0,11,(F2),arrest case no charge,0,11,1380
Male,31,25 - 45,Caucasian,0,0,0,10,(M1),Possess Cannabis/20 Grams Or Less,0,10,50520
Male,56,Greater than 45,African-American,0,0,0,0,(M1),Battery,0,0,17040
Male,35,25 - 45,Caucasian,0,0,0,2,(M1),Viol Prot Injunc Repeat Viol,1,2,20040
Male,34,25 - 45,African-American,0,0,0,5,(M1),Battery,0,5,6840
Male,52,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,67320
Male,21,Less than 25,African-American,0,0,0,0,(F2),arrest case no charge,0,0,55380
Male,43,25 - 45,African-American,0,0,0,8,(M1),Battery,0,8,18720
Female,32,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,1140
Male,49,Greater than 45,Caucasian,0,0,0,5,(F2),Robbery / No Weapon,1,5,79620
Male,56,Greater than 45,Caucasian,0,0,0,11,(F3),Carrying Concealed Firearm,0,11,11100
Female,21,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,4920
Female,29,25 - 45,African-American,0,0,0,2,(F2),arrest case no charge,0,2,60360
Male,28,25 - 45,African-American,0,0,0,5,(F3),Crim Use of Personal ID Info,1,5,77340
Female,65,Greater than 45,Caucasian,0,0,0,1,(F3),Introduce Contraband Into Jail,0,1,47400
Male,25,25 - 45,Caucasian,0,0,0,1,(F2),Burglary Unoccupied Dwelling,0,1,80280
Female,27,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,15480
Male,48,Greater than 45,Caucasian,0,0,0,20,(F3),Possession of Cocaine,1,20,19020
Male,25,25 - 45,African-American,0,0,1,1,(M1),Possess Cannabis/20 Grams Or Less,1,1,64620
Male,20,Less than 25,African-American,0,0,0,0,(M1),Battery,1,0,7320
Male,49,Greater than 45,Other,0,0,0,7,(F3),Child Abuse,1,7,81360
Male,36,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,19260
Male,42,25 - 45,Other,0,0,0,6,(M2),Assault,0,6,16440
Male,63,Greater than 45,African-American,0,0,0,6,(F3),arrest case no charge,0,6,70560
Male,40,25 - 45,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0,73680
Male,34,25 - 45,Hispanic,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0,83880
Male,21,Less than 25,African-American,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1,1,5160
Male,27,25 - 45,Caucasian,0,0,0,1,(M1),Battery,0,1,77220
Male,29,25 - 45,Hispanic,0,0,0,0,(M1),Battery,0,0,13800
Male,35,25 - 45,Caucasian,0,0,0,0,(M1),Battery,1,0,83220
Male,32,25 - 45,African-American,0,0,0,9,(M2),arrest case no charge,1,9,63600
Female,50,Greater than 45,African-American,0,0,0,0,(M1),Battery,0,0,60
Male,24,Less than 25,Other,0,0,0,2,(M1),Battery,0,2,82320
Female,25,25 - 45,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,26880
Female,34,25 - 45,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,77640
Male,47,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,55560
Male,33,25 - 45,Other,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0,19680
Male,44,25 - 45,Caucasian,0,0,0,2,(M1),Battery,0,2,59100
Male,44,25 - 45,Hispanic,0,0,0,8,(F3),Aggravated Assault w/Firearm,1,8,2040
Male,56,Greater than 45,Hispanic,0,0,0,0,(F2),Poss Cocaine/Intent To Del/Sel,0,0,6300
Male,23,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,80580
Male,54,Greater than 45,African-American,0,0,0,10,(F3),Possession of Cocaine,0,10,20700
Male,21,Less than 25,African-American,1,0,1,1,(F2),arrest case no charge,1,1,16560
Male,38,25 - 45,Caucasian,0,0,0,17,(F3),Felony Petit Theft,0,17,23280
Male,21,Less than 25,African-American,0,0,1,2,(F2),Burglary Dwelling Occupied,0,2,25500
Male,25,25 - 45,Hispanic,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1,0,9600
Male,25,25 - 45,Hispanic,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1,0,9600
Male,44,25 - 45,Caucasian,0,0,0,2,(F3),Felony Petit Theft,1,2,84960
Male,52,Greater than 45,African-American,0,0,0,3,(M1),Resist/Obstruct W/O Violence,1,3,9660
Female,52,Greater than 45,Caucasian,0,0,0,0,(F3),Felony Petit Theft,1,0,420
Male,21,Less than 25,African-American,0,0,0,0,(M2),Prowling/Loitering,1,0,11280
Male,31,25 - 45,African-American,0,0,0,4,(F3),arrest case no charge,0,4,120
Male,32,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,73080
Female,30,25 - 45,Caucasian,0,0,0,9,(F3),arrest case no charge,1,9,50640
Female,39,25 - 45,African-American,0,0,0,1,(F1),arrest case no charge,0,1,59400
Male,56,Greater than 45,African-American,0,0,0,6,(F3),Possession of Cocaine,0,6,4500
Male,22,Less than 25,Caucasian,0,0,0,0,(F3),Uttering Forged Bills,0,0,26040
Male,49,Greater than 45,Caucasian,0,0,0,8,(F3),Possession of Cocaine,0,8,62280
Male,35,25 - 45,African-American,0,0,0,12,(F3),Possession of Oxycodone,1,12,81900
Female,57,Greater than 45,Caucasian,0,0,0,2,(F3),Felony/Driving Under Influence,0,2,28140
Male,39,25 - 45,Caucasian,0,0,0,1,(F7),Burglary Dwelling Assault/Batt,0,1,27360
Male,29,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,71940
Male,23,Less than 25,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,2,66060
Male,26,25 - 45,Caucasian,0,0,0,0,(M1),Criminal Mischief>$200<$1000,0,0,52680
Male,22,Less than 25,Hispanic,0,0,2,5,(F3),Battery on a Person Over 65,0,5,81240
Female,64,Greater than 45,African-American,0,0,0,1,(M1),Resist/Obstruct W/O Violence,1,1,58920
Female,51,Greater than 45,African-American,1,0,0,10,(F3),arrest case no charge,1,10,18000
Female,58,Greater than 45,Other,0,0,0,0,(F2),Harass Witness/Victm/Informnt,0,0,6300
Male,20,Less than 25,Caucasian,0,0,0,0,(F3),arrest case no charge,0,0,81120
Male,20,Less than 25,Caucasian,0,0,2,1,(F2),Grand Theft of the 2nd Degree,1,1,54960
Male,21,Less than 25,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0,8520
Male,21,Less than 25,African-American,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1,0,85020
Female,51,Greater than 45,African-American,0,0,0,0,(F3),Uttering a Forged Instrument,0,0,74280
Male,23,Less than 25,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,11400
Male,35,25 - 45,African-American,0,0,0,2,(M1),Battery,0,2,7740
Male,46,Greater than 45,African-American,0,0,0,3,(F3),arrest case no charge,0,3,7500
Male,30,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,14580
Male,25,25 - 45,African-American,0,13,1,21,(F3),Driving While License Revoked,1,21,65580
Male,55,Greater than 45,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,74880
Female,21,Less than 25,Caucasian,0,0,0,0,(M1),Battery,0,0,84060
Female,27,25 - 45,African-American,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0,1920
Male,35,25 - 45,Hispanic,0,0,0,5,(F3),Possession of Cocaine,1,5,18000
Female,26,25 - 45,Caucasian,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0,80460
Female,31,25 - 45,Caucasian,0,0,0,3,(F3),arrest case no charge,0,3,52380
Male,27,25 - 45,African-American,0,0,0,3,(F3),arrest case no charge,0,3,3120
Male,34,25 - 45,African-American,0,0,0,12,(F2),Deliver Cocaine,1,12,82680
Female,30,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,85620
Male,47,Greater than 45,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,1,15540
Male,30,25 - 45,Caucasian,0,0,0,4,(F3),Use of Anti-Shoplifting Device,0,4,71820
Male,46,Greater than 45,Hispanic,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,0,1,11100
Male,21,Less than 25,Caucasian,0,0,0,2,(F3),Possession of Cannabis,0,2,56880
Male,47,Greater than 45,African-American,0,0,0,1,(F3),Possession of Cocaine,0,1,180
Male,42,25 - 45,African-American,0,0,0,33,(F3),arrest case no charge,1,33,53580
Male,39,25 - 45,African-American,0,0,0,1,(F3),Possession of Cocaine,1,1,77400
Male,38,25 - 45,Hispanic,0,0,0,4,(F3),arrest case no charge,0,4,9840
Male,50,Greater than 45,Caucasian,0,0,0,11,(F3),arrest case no charge,1,11,73920
Male,30,25 - 45,Hispanic,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1,2,84120
Female,23,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,81840
Male,24,Less than 25,Caucasian,0,0,2,1,(F3),Possession Of Alprazolam,0,1,52020
Male,45,Greater than 45,Caucasian,0,0,0,3,(F3),Aggrav Stalking After Injunctn,0,3,8340
Male,26,25 - 45,Caucasian,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,2,85740
Male,39,25 - 45,Caucasian,0,0,0,3,(F3),Possession of Cocaine,0,3,22800
Male,22,Less than 25,Caucasian,0,0,0,2,(F3),Burglary Structure Unoccup,0,2,59220
Male,40,25 - 45,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,1,85260
Female,28,25 - 45,Caucasian,0,0,0,1,(F3),arrest case no charge,0,1,84540
Male,36,25 - 45,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,1,71760
Male,24,Less than 25,African-American,0,0,0,0,(F3),Possession of Cannabis,0,0,82680
Male,23,Less than 25,African-American,0,0,1,1,(F3),Possession of Cocaine,0,1,79920
Male,61,Greater than 45,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0,74040
Male,42,25 - 45,Caucasian,0,0,0,3,(F3),Solicitation On Felony 3 Deg,1,3,44460
Male,38,25 - 45,African-American,0,0,0,3,(F3),Felony Battery (Dom Strang),1,3,30420
Male,29,25 - 45,Native American,0,0,0,0,(M1),Battery,0,0,9720
Male,67,Greater than 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0,9060
Male,27,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,20580
Male,23,Less than 25,Caucasian,0,0,0,2,(F3),Aggravated Assault W/Dead Weap,0,2,86040
Male,44,25 - 45,Caucasian,0,0,0,7,(F7),arrest case no charge,0,7,9180
Male,43,25 - 45,African-American,0,0,0,7,(F3),arrest case no charge,0,7,13080
Male,31,25 - 45,Caucasian,0,0,0,1,(F3),Possession Of Heroin,1,1,21420
Male,40,25 - 45,African-American,1,0,0,15,(F3),arrest case no charge,0,15,64140
Male,60,Greater than 45,African-American,0,0,0,1,(F3),Felony Driving While Lic Suspd,0,1,75900
Male,34,25 - 45,African-American,0,0,0,5,(F3),Possession of Cocaine,0,5,71940
Male,44,25 - 45,African-American,0,0,0,0,(F3),arrest case no charge,0,0,50760
Male,37,25 - 45,African-American,0,0,0,10,(F3),Leaving the Scene of Accident,1,10,65460
Female,54,Greater than 45,Caucasian,0,0,0,9,(F3),Felony Committing Prostitution,0,9,2700
Female,22,Less than 25,African-American,0,1,0,3,(M1),Petit Theft $100- $300,0,3,10800
Male,31,25 - 45,Caucasian,0,0,0,6,(M1),Battery,1,6,19380
Male,28,25 - 45,African-American,0,0,0,9,(F3),Cash Item w/Intent to Defraud,1,9,7380
Male,24,Less than 25,Other,0,0,0,5,(M2),arrest case no charge,0,5,30240
Male,33,25 - 45,Caucasian,0,0,0,9,(F3),Possession Of Phentermine,0,9,19800
Male,31,25 - 45,African-American,0,0,0,0,(M1),DUI - Enhanced,0,0,19080
Female,30,25 - 45,African-American,0,3,2,10,(F3),Possession of Cocaine,1,10,23580
Male,31,25 - 45,Other,0,1,0,5,(F3),arrest case no charge,0,5,27120
Male,56,Greater than 45,Caucasian,0,0,0,7,(F3),Grand Theft in the 3rd Degree,0,7,4140
Male,67,Greater than 45,Hispanic,0,0,0,2,(F3),Fel Drive License Perm Revoke,0,2,13560
Male,35,25 - 45,African-American,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1,0,18540
Male,61,Greater than 45,Hispanic,0,0,0,2,(F3),Felony DUI (level 3),0,2,29460
Male,57,Greater than 45,African-American,0,0,0,23,(F3),arrest case no charge,1,23,16140
Male,57,Greater than 45,African-American,0,0,0,23,(F3),arrest case no charge,1,23,16140
Female,39,25 - 45,Caucasian,0,0,0,8,(F3),Poss Pyrrolidinovalerophenone,1,8,73560
Male,69,Greater than 45,African-American,0,0,0,0,(M1),Driving Under The Influence,0,0,49560
Male,65,Greater than 45,Caucasian,0,0,0,3,(F2),Burglary Unoccupied Dwelling,0,3,12780
Female,22,Less than 25,Caucasian,0,0,0,0,(M1),Battery,0,0,17880
Male,60,Greater than 45,African-American,0,0,0,11,(F3),Fleeing Or Attmp Eluding A Leo,0,11,82740
Female,39,25 - 45,African-American,0,0,0,1,(F3),Possession of Oxycodone,0,1,78600
Female,35,25 - 45,African-American,0,0,0,2,(F3),arrest case no charge,0,2,75900
Male,37,25 - 45,African-American,0,0,0,2,(F3),Threat Public Servant,0,2,79980
Male,29,25 - 45,African-American,0,1,0,2,(M1),Battery,1,2,8580
Male,37,25 - 45,Caucasian,0,0,0,2,(M1),Battery on Law Enforc Officer,1,2,53760
Female,47,Greater than 45,Other,0,0,0,0,(M1),Battery,0,0,58140
Male,62,Greater than 45,African-American,0,0,0,13,(F3),Retail Theft $300 1st Offense,1,13,3600
Male,22,Less than 25,African-American,0,0,0,5,(M2),arrest case no charge,1,5,600
Male,22,Less than 25,African-American,0,0,0,5,(M2),arrest case no charge,1,5,600
Female,27,25 - 45,African-American,0,0,0,5,(F3),Uttering a Forged Instrument,0,5,27720
Male,31,25 - 45,African-American,0,0,0,6,(M1),arrest case no charge,1,6,20820
Male,31,25 - 45,African-American,0,0,0,6,(M1),arrest case no charge,1,6,20820
Male,22,Less than 25,African-American,0,0,0,0,(M2),Poss Of RX Without RX,1,0,76320
Male,31,25 - 45,Hispanic,0,0,0,8,(F3),Driving While License Revoked,1,8,3060
Female,56,Greater than 45,African-American,0,0,0,1,(F3),Possession of Cocaine,0,1,3120
Male,25,25 - 45,Caucasian,0,0,0,2,(F2),arrest case no charge,0,2,3540
Female,33,25 - 45,African-American,0,0,0,0,(F3),Grand Theft (Motor Vehicle),0,0,76680
Male,34,25 - 45,Caucasian,0,0,0,2,(M1),Battery,0,2,59520
Male,33,25 - 45,Caucasian,0,0,0,10,(M1),Battery,0,10,7260
Male,25,25 - 45,Caucasian,0,0,0,2,(F3),Grand Theft in the 3rd Degree,0,2,4140
Female,27,25 - 45,African-American,0,0,0,3,(F2),Robbery / No Weapon,0,3,76200
Male,37,25 - 45,African-American,0,0,0,1,(F3),Felony Petit Theft,0,1,13560
Male,41,25 - 45,Caucasian,0,0,0,2,(M2),arrest case no charge,0,2,1680
Male,25,25 - 45,African-American,0,0,0,2,(M1),Battery,0,2,1560
Male,35,25 - 45,African-American,0,0,1,5,(F3),Battery on Law Enforc Officer,0,5,39000
Male,25,25 - 45,Hispanic,0,0,0,1,(M1),Battery,1,1,20460
Male,55,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,21720
Female,26,25 - 45,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,68940
Male,26,25 - 45,African-American,0,0,0,2,(F3),Burglary Conveyance Unoccup,1,2,71100
Male,26,25 - 45,African-American,0,0,0,2,(F3),Burglary Conveyance Unoccup,1,2,71100
Male,35,25 - 45,African-American,0,0,0,7,(F7),arrest case no charge,0,7,8880
Male,50,Greater than 45,Caucasian,0,0,0,3,(M2),Reckless Driving,1,3,18300
Female,33,25 - 45,Caucasian,0,0,0,2,(F2),arrest case no charge,0,2,13800
Male,25,25 - 45,African-American,0,0,0,3,(F3),Possession of Cocaine,1,3,6300
Male,31,25 - 45,African-American,0,0,0,1,(F3),Possession of Cocaine,0,1,5880
Female,65,Greater than 45,Caucasian,0,0,0,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1,1,9780
Female,54,Greater than 45,African-American,0,0,0,6,(F3),Possession of Cocaine,0,6,63300
Male,31,25 - 45,African-American,0,0,0,0,(F3),arrest case no charge,0,0,18120
Female,31,25 - 45,African-American,0,0,0,0,(F3),Felony Driving While Lic Suspd,1,0,21900
Male,24,Less than 25,African-American,0,0,0,0,(F3),Uttering a Forged Instrument,0,0,28440
Female,24,Less than 25,Hispanic,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,6060
Female,24,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,54660
Male,34,25 - 45,African-American,0,0,0,6,(F3),arrest case no charge,1,6,85800
Male,34,25 - 45,African-American,0,0,0,6,(F3),arrest case no charge,1,6,85800
Male,24,Less than 25,Other,0,0,0,3,(M1),Battery,1,3,6720
Male,24,Less than 25,Other,0,0,0,3,(M1),Battery,1,3,6720
Male,25,25 - 45,African-American,0,0,0,0,(F3),Driving While License Revoked,0,0,25020
Female,30,25 - 45,African-American,0,1,0,4,(F3),Possession of Cocaine,0,4,74760
Female,35,25 - 45,Hispanic,0,0,0,0,(M1),Battery,0,0,11100
Male,30,25 - 45,African-American,0,0,0,14,(F7),arrest case no charge,1,14,81360
Male,40,25 - 45,African-American,0,0,0,4,(F3),arrest case no charge,0,4,30540
Female,63,Greater than 45,African-American,0,0,0,1,(M1),Viol Prot Injunc Repeat Viol,0,1,45720
Male,24,Less than 25,Caucasian,0,0,0,1,(M2),Criminal Mischief Damage <$200,0,1,78480
Male,51,Greater than 45,Caucasian,0,0,0,3,(F3),Interference with Custody,1,3,8280
Female,28,25 - 45,African-American,0,0,0,3,(F3),Grand Theft in the 3rd Degree,0,3,3900
Female,27,25 - 45,African-American,0,0,0,4,(F3),Drivg While Lic Suspd/Revk/Can,1,4,85920
Male,40,25 - 45,Caucasian,0,0,0,1,(M1),Battery,0,1,76020
Male,50,Greater than 45,Other,0,0,0,5,(F2),arrest case no charge,0,5,24360
